id,region,start,end,strand
41875,chr7,58903402,58903602,+
9497,chr10,83521764,83521964,+
11241,chr3,75160003,75160203,+
31349,chr18,40225095,40225295,+
27543,chr11,116690165,116690365,+
1273,chr20,6548075,6548275,+
5698,chr13,61522830,61523030,+
31521,chr1,89393609,89393809,+
40446,chr9,112176794,112176994,+
10988,chrX,106040017,106040217,+
42358,chr13,90207236,90207436,+
22999,chr11,116613794,116613994,+
3358,chr6,27064209,27064409,+
16567,chr5,165835024,165835224,+
49501,chr8,49841135,49841335,+
45937,chr2,94541857,94542057,+
46663,chr2,95054524,95054724,+
39281,chr6,116933023,116933223,+
4567,chr1,219237780,219237980,+
13255,chr20,55935903,55936103,+
10848,chr7,24493634,24493834,+
32551,chr13,66004640,66004840,+
46557,chr5,36003580,36003780,+
1961,chr6,67698339,67698539,+
4992,chr4,43716128,43716328,+
4891,chr19,56532271,56532471,+
14330,chr2,180289860,180290060,+
30391,chr1,79401806,79402006,+
24423,chr8,97757392,97757592,+
25954,chr1,228839799,228839999,+
30971,chr15,63850186,63850386,+
49365,chr15,23725681,23725881,+
6226,chr2,159666566,159666766,+
27323,chr11,38335895,38336095,+
38134,chr3,92320287,92320487,+
34019,chr21,15249005,15249205,+
35944,chr9,1977137,1977337,+
29648,chr1,221606730,221606930,+
3359,chr12,107732515,107732715,+
307,chr2,193498796,193498996,+
29964,chr1,229077556,229077756,+
48223,chr2,66334144,66334344,+
32323,chr8,26662116,26662316,+
12580,chr11,95290330,95290530,+
48636,chr6,86196093,86196293,+
9765,chr13,74928396,74928596,+
1051,chr14,95609907,95610107,+
14519,chr6,80413927,80414127,+
11410,chr9,7638929,7639129,+
9221,chr2,135894276,135894476,+
10234,chr8,29442662,29442862,+
37531,chr4,42871692,42871892,+
41830,chr3,61506558,61506758,+
34642,chr7,79545828,79546028,+
25662,chr20,46526562,46526762,+
23666,chr14,27885379,27885579,+
27796,chr10,59525795,59525995,+
48192,chr7,115826762,115826962,+
46401,chr19,47019475,47019675,+
13682,chr4,130498047,130498247,+
20706,chr11,11648927,11649127,+
49087,chr17,42529014,42529214,+
25832,chr7,119934152,119934352,+
38599,chr3,137750429,137750629,+
4917,chr2,18591931,18592131,+
25074,chr8,114143850,114144050,+
191,chr8,21855496,21855696,+
25068,chr3,24009781,24009981,+
24484,chr5,138479174,138479374,+
13233,chr7,53295286,53295486,+
37253,chr4,69982592,69982792,+
9783,chr2,129599027,129599227,+
28054,chr11,114637062,114637262,+
3924,chr3,53917666,53917866,+
9940,chr4,111138813,111139013,+
41692,chr12,116608031,116608231,+
43423,chr4,160329790,160329990,+
22800,chr6,7660971,7661171,+
28810,chr2,183546319,183546519,+
16061,chr2,88122428,88122628,+
36071,chr8,58284894,58285094,+
30826,chr12,65155417,65155617,+
25920,chr20,11766375,11766575,+
29963,chr1,217884102,217884302,+
15549,chr15,17879990,17880190,+
18074,chr4,181613593,181613793,+
27527,chr9,25356887,25357087,+
13304,chr6,112552290,112552490,+
45296,chr8,78170044,78170244,+
19692,chr1,180530698,180530898,+
17888,chr16,75862670,75862870,+
34574,chr9,106839953,106840153,+
36639,chr17,25539913,25540113,+
25864,chr17,44544882,44545082,+
3791,chr4,60740621,60740821,+
48462,chrX,79068706,79068906,+
35554,chr6,87783701,87783901,+
9259,chr3,16077459,16077659,+
45686,chr8,45207563,45207763,+
34485,chr19,5361359,5361559,+
35464,chr11,37591528,37591728,+
31027,chr4,50882387,50882587,+
1848,chr19,10245985,10246185,+
43391,chr9,75454958,75455158,+
12852,chr9,27813575,27813775,+
39390,chr15,96729089,96729289,+
36203,chrX,91266377,91266577,+
31923,chr6,150253195,150253395,+
29896,chr2,171768588,171768788,+
16526,chr6,6077347,6077547,+
6771,chr21,14456677,14456877,+
27559,chr1,7898101,7898301,+
39760,chrX,90117529,90117729,+
13878,chrX,154584143,154584343,+
30676,chr9,2276444,2276644,+
48460,chr10,81057016,81057216,+
46228,chr2,138336505,138336705,+
44369,chr2,96050939,96051139,+
33885,chr4,92279003,92279203,+
30957,chrX,89171021,89171221,+
34524,chr1,90493498,90493698,+
39519,chr6,48639491,48639691,+
28684,chr10,94380879,94381079,+
870,chr19,51370135,51370335,+
9104,chrX,25248392,25248592,+
33489,chr13,68010689,68010889,+
10997,chr4,28419795,28419995,+
27649,chrX,52461630,52461830,+
17270,chr7,60226062,60226262,+
18108,chr2,82884500,82884700,+
5592,chr19,1870200,1870400,+
41115,chr12,86998617,86998817,+
26096,chr9,25568439,25568639,+
24486,chr5,145412553,145412753,+
10938,chr2,83941327,83941527,+
45460,chr8,43654879,43655079,+
11737,chr8,76877587,76877787,+
33082,chr20,4095215,4095415,+
26375,chr4,700014,700214,+
48679,chr18,53740544,53740744,+
11949,chr3,46111421,46111621,+
40214,chr9,65908054,65908254,+
20588,chr1,248413242,248413442,+
5850,chr3,16151121,16151321,+
38897,chr5,2460958,2461158,+
38215,chr3,103079895,103080095,+
3129,chr8,11912287,11912487,+
16279,chr11,66006138,66006338,+
33678,chrX,58482593,58482793,+
3968,chr9,64989658,64989858,+
47217,chrX,41035944,41036144,+
42933,chr2,192385414,192385614,+
336,chr2,68433306,68433506,+
27340,chr7,156189580,156189780,+
18931,chr8,69314566,69314766,+
49517,chrX,62995151,62995351,+
8112,chr15,63029723,63029923,+
32369,chr15,88991260,88991460,+
2985,chr19,26385388,26385588,+
10878,chr20,27956488,27956688,+
15916,chr5,76398803,76399003,+
11669,chr10,131002474,131002674,+
20862,chr1,218226419,218226619,+
19942,chrX,121802818,121803018,+
11001,chr11,125152305,125152505,+
37588,chr4,30515677,30515877,+
29437,chr3,145646860,145647060,+
46316,chr3,5227886,5228086,+
19800,chr7,65122006,65122206,+
12100,chr16,8275477,8275677,+
9018,chr1,152650704,152650904,+
29872,chr6,105654449,105654649,+
7243,chr2,9774804,9775004,+
14079,chr6,150286799,150286999,+
20866,chr14,35810361,35810561,+
48583,chr3,31425375,31425575,+
11874,chr18,34425441,34425641,+
48121,chr6,135242083,135242283,+
25805,chr3,152022386,152022586,+
8263,chr11,64401409,64401609,+
18678,chr18,61804268,61804468,+
6855,chr6,92996420,92996620,+
8597,chr4,145361899,145362099,+
46033,chr8,79521827,79522027,+
6901,chr4,178628684,178628884,+
29932,chr3,119702488,119702688,+
23963,chr5,105763314,105763514,+
9949,chr19,48542551,48542751,+
16436,chr3,33738114,33738314,+
1445,chr20,58094911,58095111,+
44998,chr16,33572096,33572296,+
14821,chr18,19237193,19237393,+
1695,chr16,60974732,60974932,+
43852,chr1,98856078,98856278,+
17958,chr7,66607325,66607525,+
22523,chr8,21633439,21633639,+
20789,chr5,174584151,174584351,+
1630,chr10,9176812,9177012,+
33037,chr4,155812676,155812876,+
1881,chr3,98626390,98626590,+
14523,chr2,41448851,41449051,+
13900,chr3,103299408,103299608,+
37842,chr1,100618393,100618593,+
5509,chr2,66837124,66837324,+
49157,chr10,57997834,57998034,+
2032,chr8,5676133,5676333,+
27500,chr1,218568217,218568417,+
34700,chr1,38545156,38545356,+
35303,chr2,36689248,36689448,+
43837,chr9,25483024,25483224,+
32954,chr8,79676020,79676220,+
44739,chr6,99799882,99800082,+
5558,chrX,119263779,119263979,+
11151,chr3,13812608,13812808,+
23569,chr21,37585721,37585921,+
20527,chr10,105451083,105451283,+
46869,chr12,111013244,111013444,+
48678,chr3,1888434,1888634,+
6587,chr7,151297658,151297858,+
17618,chr6,79998162,79998362,+
36683,chr1,83345616,83345816,+
446,chr4,151382309,151382509,+
14536,chr12,82539404,82539604,+
14031,chr8,80530171,80530371,+
39892,chr13,90185089,90185289,+
28378,chr9,124238844,124239044,+
31379,chr12,84380176,84380376,+
20519,chr10,44491243,44491443,+
35208,chr12,107182593,107182793,+
35871,chrX,27970311,27970511,+
43856,chr11,81089114,81089314,+
40460,chr21,20874137,20874337,+
21158,chr9,63296349,63296549,+
38862,chr19,39806477,39806677,+
9486,chr10,1975023,1975223,+
21902,chr9,87465444,87465644,+
47373,chr2,81336113,81336313,+
28018,chr10,6120201,6120401,+
33455,chr3,49451693,49451893,+
5208,chr1,207154929,207155129,+
45873,chr6,115925067,115925267,+
41185,chr1,5240702,5240902,+
10345,chr1,241386755,241386955,+
30134,chr4,62847020,62847220,+
37688,chr8,21857959,21858159,+
48358,chr12,60711833,60712033,+
25566,chr10,55725271,55725471,+
45860,chr16,55003752,55003952,+
19520,chr21,12305337,12305537,+
38230,chrX,86136190,86136390,+
14139,chr4,63867162,63867362,+
19567,chr11,26103867,26104067,+
23906,chr3,84206914,84207114,+
22765,chr15,54950022,54950222,+
19583,chr3,81395957,81396157,+
1447,chr4,20621746,20621946,+
34057,chrX,89271791,89271991,+
10692,chr2,88504777,88504977,+
23741,chr20,53756555,53756755,+
10335,chr1,217224521,217224721,+
49450,chr5,62650116,62650316,+
34779,chr1,228693028,228693228,+
23926,chr4,58359189,58359389,+
44673,chr17,12507250,12507450,+
15830,chr11,25701053,25701253,+
15735,chr19,24517564,24517764,+
12158,chr2,87296215,87296415,+
18263,chr6,36996044,36996244,+
18814,chr9,35026844,35027044,+
12453,chr9,118356725,118356925,+
38847,chr4,187725873,187726073,+
38225,chr4,77105053,77105253,+
45955,chr5,166940789,166940989,+
11349,chr5,50311382,50311582,+
44825,chr13,48276383,48276583,+
4131,chr5,24763309,24763509,+
16351,chr8,131471254,131471454,+
17420,chr1,170349485,170349685,+
15408,chr3,26430790,26430990,+
45290,chr10,41835373,41835573,+
36902,chr13,18630461,18630661,+
17033,chr3,83185003,83185203,+
42043,chr6,127657691,127657891,+
33629,chr20,25870288,25870488,+
25479,chr14,95613589,95613789,+
24685,chr16,16453900,16454100,+
34710,chr5,51872412,51872612,+
10295,chr22,16531585,16531785,+
37099,chr7,148966297,148966497,+
25159,chr8,144905899,144906099,+
14119,chr5,5650508,5650708,+
47957,chr10,130562870,130563070,+
36738,chr5,69690545,69690745,+
46551,chr2,57654692,57654892,+
31647,chr3,72659040,72659240,+
2775,chr17,26201885,26202085,+
32101,chr2,67925257,67925457,+
4145,chr7,81062872,81063072,+
26899,chrX,67539756,67539956,+
48222,chr7,59881642,59881842,+
35179,chr1,85610485,85610685,+
17478,chr2,199209363,199209563,+
22449,chr12,109599655,109599855,+
34314,chr8,109145876,109146076,+
22418,chr2,153115671,153115871,+
45366,chrX,138588526,138588726,+
49561,chr2,23016875,23017075,+
6953,chr6,169365633,169365833,+
35903,chr2,81059027,81059227,+
13232,chr13,28808040,28808240,+
5750,chr3,162792988,162793188,+
14715,chr1,81146388,81146588,+
31085,chr2,142289484,142289684,+
3805,chr11,8330419,8330619,+
9076,chr6,25708583,25708783,+
27230,chr1,164429686,164429886,+
45094,chr12,130943890,130944090,+
15160,chr2,145283140,145283340,+
39542,chr15,54714748,54714948,+
16848,chr11,60558673,60558873,+
42788,chr8,122478770,122478970,+
28850,chr7,325211,325411,+
29768,chr12,91220947,91221147,+
3327,chr1,90376827,90377027,+
22615,chr19,19664413,19664613,+
40150,chr6,39324358,39324558,+
1262,chr12,132442201,132442401,+
25530,chr9,126002200,126002400,+
23596,chr14,84531262,84531462,+
17359,chr11,25849802,25850002,+
18950,chr21,22636496,22636696,+
22250,chr10,5684452,5684652,+
13117,chr9,64447059,64447259,+
25517,chr8,44631887,44632087,+
39350,chr2,175666704,175666904,+
49708,chr9,4889374,4889574,+
21119,chr7,54910400,54910600,+
32464,chr11,19048626,19048826,+
5021,chr1,106714309,106714509,+
23513,chr10,33796451,33796651,+
23559,chr1,76642298,76642498,+
14995,chr4,22338870,22339070,+
11413,chr19,23998031,23998231,+
22439,chr18,51750926,51751126,+
48865,chr9,91379275,91379475,+
42570,chr8,142033772,142033972,+
45983,chr3,25973585,25973785,+
19173,chr2,167710243,167710443,+
25520,chr4,141986828,141987028,+
25380,chr3,87845246,87845446,+
19404,chr4,165799218,165799418,+
36876,chr6,122390763,122390963,+
5213,chr15,88947184,88947384,+
3255,chr16,37139050,37139250,+
40091,chr2,136691690,136691890,+
2690,chr5,53726512,53726712,+
4627,chr8,119729574,119729774,+
46503,chr10,4854540,4854740,+
34087,chr15,84654676,84654876,+
46657,chr5,155200582,155200782,+
37930,chr7,97193995,97194195,+
7226,chr1,46393774,46393974,+
8566,chr1,81087580,81087780,+
12192,chr8,59265974,59266174,+
17519,chr12,90181819,90182019,+
4529,chr17,73999178,73999378,+
44435,chr9,98940765,98940965,+
21133,chr4,45252012,45252212,+
23470,chr6,157966420,157966620,+
9941,chr7,33627452,33627652,+
45128,chr20,39144519,39144719,+
18062,chr3,93238008,93238208,+
39104,chr4,109320703,109320903,+
6982,chr4,131180993,131181193,+
46472,chr12,116321769,116321969,+
10066,chrX,118710098,118710298,+
917,chr22,10870304,10870504,+
18889,chr11,60488392,60488592,+
29877,chr4,24310982,24311182,+
13288,chrX,143638164,143638364,+
19288,chr17,20700612,20700812,+
48949,chr5,25721675,25721875,+
570,chr1,186233290,186233490,+
36182,chr21,20092219,20092419,+
36484,chr17,30529238,30529438,+
25515,chr19,17034741,17034941,+
7031,chr18,25948034,25948234,+
39605,chr12,82034955,82035155,+
19610,chr21,22681189,22681389,+
45784,chrX,99705199,99705399,+
28554,chr1,94121259,94121459,+
14026,chr16,10602449,10602649,+
25613,chr15,19985079,19985279,+
14232,chr5,80623159,80623359,+
24229,chr1,79914198,79914398,+
2217,chr19,57921578,57921778,+
5232,chr4,85258727,85258927,+
30453,chr1,181283745,181283945,+
45641,chr9,80848971,80849171,+
30257,chr9,24406284,24406484,+
35595,chr3,74649787,74649987,+
22164,chr4,107785582,107785782,+
44594,chr3,117149198,117149398,+
4996,chr7,114823506,114823706,+
3262,chr4,171278956,171279156,+
6838,chr4,86862311,86862511,+
5741,chr8,59863777,59863977,+
33418,chr9,39548886,39549086,+
22423,chr2,15583943,15584143,+
11094,chr22,16241467,16241667,+
18642,chr10,65460925,65461125,+
38163,chr5,106484529,106484729,+
39850,chr8,83633979,83634179,+
47005,chr6,125332541,125332741,+
36289,chr9,38069902,38070102,+
10922,chr6,63464522,63464722,+
46603,chr14,41923827,41924027,+
4478,chr4,161165440,161165640,+
5660,chr2,36290483,36290683,+
9788,chr8,11245673,11245873,+
32835,chr6,20046392,20046592,+
10776,chr20,28901340,28901540,+
30857,chrX,131207226,131207426,+
27772,chr2,125603802,125604002,+
32596,chr16,34039843,34040043,+
21188,chr2,81580096,81580296,+
45153,chr14,49549443,49549643,+
23993,chr2,132140719,132140919,+
17642,chr17,71072713,71072913,+
36607,chr8,120816071,120816271,+
30926,chr8,101236729,101236929,+
17375,chr8,129725331,129725531,+
41073,chr8,139130933,139131133,+
33687,chr5,23917259,23917459,+
43469,chr20,40989044,40989244,+
32933,chr12,92520480,92520680,+
45038,chr1,29673898,29674098,+
6644,chr10,108893604,108893804,+
29179,chr10,21296876,21297076,+
14334,chr14,82328036,82328236,+
14282,chr5,176792201,176792401,+
25525,chr14,17688502,17688702,+
4594,chr10,124176912,124177112,+
10698,chr2,180932779,180932979,+
35618,chrY,3575094,3575294,+
19212,chr4,189612866,189613066,+
28302,chr12,37446048,37446248,+
49144,chr3,168853780,168853980,+
37228,chr18,13834565,13834765,+
27081,chr8,120840230,120840430,+
14908,chr11,114965844,114966044,+
39391,chr4,26855559,26855759,+
9306,chr17,73659262,73659462,+
33724,chr3,93161923,93162123,+
41258,chr1,82120030,82120230,+
9867,chr14,95593752,95593952,+
27923,chr17,64299395,64299595,+
49664,chr12,83629359,83629559,+
35503,chrX,136630065,136630265,+
38437,chr8,48075889,48076089,+
44799,chr17,23418944,23419144,+
21372,chr6,158106084,158106284,+
2378,chr13,61602933,61603133,+
15623,chr12,75014437,75014637,+
32001,chr4,45931749,45931949,+
28901,chr9,120155531,120155731,+
36940,chr18,35392319,35392519,+
12391,chr5,170739216,170739416,+
12742,chr10,35092993,35093193,+
24476,chr5,53144900,53145100,+
32510,chr8,139565535,139565735,+
16103,chr7,68626991,68627191,+
45165,chr2,20014140,20014340,+
365,chr11,61192185,61192385,+
2103,chr5,1161461,1161661,+
20143,chr17,23174467,23174667,+
33457,chr9,73554323,73554523,+
35959,chr7,8363214,8363414,+
19259,chr3,88324344,88324544,+
42500,chr8,139053466,139053666,+
5710,chr4,156394659,156394859,+
16034,chr12,43163534,43163734,+
25183,chr20,55000450,55000650,+
20884,chr14,25615290,25615490,+
15228,chr3,65245274,65245474,+
1093,chr9,43530864,43531064,+
39486,chr13,53981589,53981789,+
49813,chr8,55829172,55829372,+
25344,chr6,85889486,85889686,+
29063,chr5,1566000,1566200,+
15899,chr10,10023412,10023612,+
16544,chr5,153315182,153315382,+
203,chr10,41015435,41015635,+
22867,chr2,126888070,126888270,+
20324,chr7,41237071,41237271,+
49833,chr12,60552787,60552987,+
37701,chr10,113390298,113390498,+
10006,chr21,11865531,11865731,+
24031,chr12,36584474,36584674,+
43395,chr2,6594896,6595096,+
33998,chr21,44839773,44839973,+
7957,chr2,85912060,85912260,+
27526,chr2,101938777,101938977,+
48857,chr19,15340415,15340615,+
44948,chr11,127412743,127412943,+
37019,chr3,34805381,34805581,+
22495,chr21,12181185,12181385,+
31709,chr3,89561159,89561359,+
13440,chr5,79822933,79823133,+
22588,chr3,197788995,197789195,+
27869,chr1,235919047,235919247,+
12226,chr6,55019209,55019409,+
37102,chr9,132102750,132102950,+
10744,chr10,17510979,17511179,+
28453,chr13,58047497,58047697,+
16767,chr3,28171931,28172131,+
31455,chr1,213630713,213630913,+
7485,chr3,182209634,182209834,+
4886,chr7,80958795,80958995,+
33625,chr12,129959052,129959252,+
6539,chr2,83728920,83729120,+
18945,chr6,145241895,145242095,+
27216,chr8,69217937,69218137,+
21839,chr18,67255018,67255218,+
36046,chr10,36502744,36502944,+
43307,chr18,814290,814490,+
41609,chr5,18306160,18306360,+
6859,chr4,125497406,125497606,+
10973,chr19,21860782,21860982,+
1629,chr9,87350822,87351022,+
10625,chr16,36135985,36136185,+
33722,chr4,66437376,66437576,+
40172,chr13,74192430,74192630,+
38712,chr3,83074056,83074256,+
16999,chr8,137652296,137652496,+
32821,chr10,37638266,37638466,+
39178,chr3,15104201,15104401,+
36284,chr12,81820594,81820794,+
19275,chr6,9444711,9444911,+
49020,chr3,158093750,158093950,+
22260,chrX,93893206,93893406,+
44516,chr2,86500331,86500531,+
489,chr20,29675038,29675238,+
15935,chr1,79316583,79316783,+
47512,chr16,35307641,35307841,+
17374,chr3,165138483,165138683,+
49582,chr12,84383652,84383852,+
47061,chr2,16869145,16869345,+
46157,chr2,168402079,168402279,+
11705,chr4,11938397,11938597,+
35740,chr20,6580774,6580974,+
34693,chr4,27128676,27128876,+
35710,chr7,83914031,83914231,+
35931,chr12,45909358,45909558,+
21062,chr7,98659403,98659603,+
35386,chrX,27907032,27907232,+
19996,chrX,68951797,68951997,+
41003,chr3,91046834,91047034,+
24255,chr16,61091823,61092023,+
44386,chr13,79263526,79263726,+
20176,chr21,13086770,13086970,+
11763,chr14,83467810,83468010,+
11577,chr15,84377837,84378037,+
35622,chr1,151125982,151126182,+
32172,chr5,112091255,112091455,+
3439,chr7,45096420,45096620,+
34660,chr5,166065553,166065753,+
16633,chrX,117764142,117764342,+
21639,chr15,63900368,63900568,+
49941,chr3,165995765,165995965,+
13006,chr1,94134150,94134350,+
44535,chr12,103030147,103030347,+
17889,chr3,133912070,133912270,+
23675,chr6,121548288,121548488,+
670,chr11,53588365,53588565,+
49300,chr16,55614544,55614744,+
42239,chr2,81399081,81399281,+
46723,chrY,7386135,7386335,+
33665,chr3,35348890,35349090,+
3306,chr9,21054651,21054851,+
8026,chr16,77525379,77525579,+
43626,chr10,128863513,128863713,+
27769,chr19,10342444,10342644,+
2890,chr5,99707551,99707751,+
22387,chr3,144253070,144253270,+
24123,chr3,144062604,144062804,+
46770,chr1,29976778,29976978,+
27197,chr10,15956741,15956941,+
14394,chr5,71448028,71448228,+
45786,chr3,145406182,145406382,+
22335,chr4,188841799,188841999,+
8397,chr7,104071456,104071656,+
14162,chr16,11920385,11920585,+
26946,chr6,120300,120500,+
44764,chr7,35770,35970,+
26345,chr5,158279958,158280158,+
33402,chr7,110562369,110562569,+
22463,chr12,60926079,60926279,+
2382,chr1,106329403,106329603,+
